Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),THERMAL ZONE: ROOM1:Zone Air Temperature [C](Hourly),THERMAL ZONE: ROOM2:Zone Air Temperature [C](Hourly) 
 07/11  19:00:00,16.641666666666666,27.167211257597497,25.698648459622433 
 07/11  20:00:00,15.691666666666668,25.435608524620395,24.41526547352842 
 07/11  21:00:00,14.933333333333332,24.150572733986667,23.39960539561937 
 07/11  22:00:00,14.191666666666668,23.080699537192373,22.495116099690097 
 07/11  23:00:00,13.9,22.2035551681758,21.72815140311491 
 07/11  24:00:00,13.9,21.49195394937352,21.09355127629976 
 07/12  01:00:00,13.9,20.866544959826523,20.523751801803584 
 07/12  02:00:00,14.016666666666666,20.320558164026547,20.020344189572857 
 07/12  03:00:00,14.158333333333333,19.844509428770014,19.57868881592532 
 07/12  04:00:00,14.316666666666665,19.417118207425133,19.179062185329343 
 07/12  05:00:00,14.283333333333333,19.004254343923222,18.78909608010503 
 07/12  06:00:00,14.141666666666666,18.637327938429813,18.45103598662848 
 07/12  07:00:00,13.983333333333334,18.523350318567974,18.456500344418377 
 07/12  08:00:00,14.658333333333333,18.831861368630765,19.51054432731574 
 07/12  09:00:00,15.958333333333334,19.488722571889046,21.205622168147446 
 07/12  10:00:00,17.258333333333333,20.340944665903972,22.875553533157113 
 07/12  11:00:00,19.55,21.555084739599334,24.28978501445435 
 07/12  12:00:00,22.49166666666667,23.196658448801603,25.49318283864251 
 07/12  13:00:00,25.45,24.888567981433543,26.53158179311323 
 07/12  14:00:00,25.708333333333332,26.643523272612924,27.485148939406802 
 07/12  15:00:00,24.066666666666666,27.80545709131977,27.660734116419647 
 07/12  16:00:00,22.40833333333333,28.825007287705052,27.576701756532657 
 07/12  17:00:00,20.708333333333332,29.49206499564784,27.27458601931944 
 07/12  18:00:00,19.066666666666666,29.779388278171016,26.916682977884903 
 07/12  19:00:00,17.408333333333335,29.326721116150168,26.409075476143126 
 07/12  20:00:00,16.233333333333334,27.870914630168574,25.588776597080084 
 07/12  21:00:00,15.491666666666667,26.172818818598277,24.63371584821897 
 07/12  22:00:00,14.733333333333334,24.882493266465875,23.757957067450793 
 07/12  23:00:00,14.108333333333334,23.7837278785579,22.914353910825216 
 07/12  24:00:00,13.549999999999999,22.80071276732427,22.098830439151957 
 07/13  01:00:00,13.008333333333335,21.86995755488665,21.283396211487403 
 07/13  02:00:00,12.683333333333332,21.01172312523612,20.5085745091832 
 07/13  03:00:00,12.483333333333334,20.226138412376717,19.785988000926398 
 07/13  04:00:00,12.283333333333333,19.482383884263342,19.0910716524522 
 07/13  05:00:00,12.841666666666669,18.902662992107974,18.552021515430596 
 07/13  06:00:00,14.0,18.800746761261298,18.79698773704557 
 07/13  07:00:00,15.141666666666666,19.691262779683115,20.865991624104044 
 07/13  08:00:00,16.358333333333334,20.396257586666547,23.157398904221566 
 07/13  09:00:00,17.599999999999998,21.097741189808165,25.086461022634484 
 07/13  10:00:00,18.858333333333334,22.039018645476222,26.644866065321803 
 07/13  11:00:00,19.75,23.15824402702869,27.667677869629443 
 07/13  12:00:00,20.291666666666668,24.273841896885017,28.039238601556786 
 07/13  13:00:00,20.849999999999998,25.32656379725752,28.118032528635045 
 07/13  14:00:00,20.691666666666666,26.5353745134657,28.320616989945396 
 07/13  15:00:00,19.933333333333334,27.93072959851878,28.427801507367544 
 07/13  16:00:00,19.191666666666666,29.296438112569774,28.388744421285836 
 07/13  17:00:00,18.258333333333333,30.381488194600053,28.25377697367244 
 07/13  18:00:00,17.158333333333335,31.10780278578783,28.110756338570663 
 07/13  19:00:00,16.058333333333334,31.09752942904271,27.886601766769264 
 07/13  20:00:00,15.133333333333333,29.882729385478196,27.299261805682757 
 07/13  21:00:00,14.391666666666666,28.202540124883498,26.450765777388927 
 07/13  22:00:00,13.633333333333333,26.929325621502496,25.651412667512556 
 07/13  23:00:00,13.183333333333332,24.737917036284035,23.826816087224785 
 07/13  24:00:00,13.041666666666666,23.255683616010582,22.57525945637529 
 07/14  01:00:00,12.883333333333333,22.203394762955877,21.65745840145065 
 07/14  02:00:00,12.566666666666668,21.23425641210243,20.781852323924465 
 07/14  03:00:00,12.225000000000001,20.322678002025388,19.93805750079505 
 07/14  04:00:00,11.866666666666667,19.464313794540818,19.13020479035784 
 07/14  05:00:00,12.341666666666669,18.78311527908805,18.489232056723296 
 07/14  06:00:00,13.441666666666668,18.5196143739454,18.410368562273955 
 07/14  07:00:00,14.541666666666666,19.274572359525283,19.967797814527895 
 07/14  08:00:00,15.875,19.97477893029409,21.99511437793417 
 07/14  09:00:00,17.316666666666666,20.730178534867296,24.02005671557677 
 07/14  10:00:00,18.775000000000002,21.722393020700196,25.775225880544316 
 07/14  11:00:00,20.041666666666668,22.938193115805376,27.04182484789408 
 07/14  12:00:00,21.2,24.22062435950397,27.70868190012499 
 07/14  13:00:00,22.34166666666667,25.483126495696727,28.083221337197333 
 07/14  14:00:00,22.683333333333337,26.91836556923826,28.554904170399464 
 07/14  15:00:00,22.483333333333334,28.54420171875759,28.941293465657694 
 07/14  16:00:00,22.28333333333333,30.13309699519708,29.18833669622926 
 07/14  17:00:00,21.208333333333332,31.357971735363506,29.281840327407366 
 07/14  18:00:00,19.566666666666666,32.01540274980541,29.241716795189404 
 07/14  19:00:00,17.908333333333335,31.75534516319033,28.97183097866242 
 07/14  20:00:00,16.558333333333334,30.57566579154337,28.36616881682359 
 07/14  21:00:00,15.458333333333334,29.15182709777609,27.578057391731864 
 07/14  22:00:00,14.358333333333334,27.9024463211766,26.74704838937211 
 07/14  23:00:00,13.783333333333333,25.73629295666467,24.890239588196746 
 07/14  24:00:00,13.583333333333334,24.27886218477685,23.62767637291587 
 07/15  01:00:00,13.383333333333333,23.235583115079265,22.699689154996566 
 07/15  02:00:00,13.299999999999999,22.314555997623263,21.86020290020258 
 07/15  03:00:00,13.299999999999999,21.511612863407734,21.11725258435712 
 07/15  04:00:00,13.299999999999999,20.789653477061417,20.440895698647093 
 07/15  05:00:00,13.533333333333333,20.174571932988545,19.862251377482444 
 07/15  06:00:00,13.875,19.739312387178966,19.474625765967684 
 07/15  07:00:00,14.233333333333334,20.174034710260134,19.946908138852745 
 07/15  08:00:00,14.924999999999999,20.650580222514126,20.78812873491371 
 07/15  09:00:00,15.883333333333333,21.36341739519723,22.184809347264558 
 07/15  10:00:00,16.825,22.267788583976554,23.805869533810508 
 07/15  11:00:00,18.075,23.350465952913726,25.329713619781614 
 07/15  12:00:00,19.575,24.56688226551581,26.437946475609767 
 07/15  13:00:00,21.075000000000003,25.727864138546554,27.10212886632294 
 07/15  14:00:00,21.233333333333334,27.049187735791477,27.735011452307205 
 07/15  15:00:00,20.491666666666667,28.44200754980483,28.176678064254634 
 07/15  16:00:00,19.733333333333334,29.547413954355196,28.414517383056694 
 07/15  17:00:00,18.758333333333333,30.08019210488457,28.401784305798476 
 07/15  18:00:00,17.658333333333335,30.033518967523904,28.15905748741781 
 07/15  19:00:00,16.558333333333334,29.139265933252883,27.567086110137314 
 07/15  20:00:00,15.75,27.9065748364547,26.75939029023206 
 07/15  21:00:00,15.208333333333334,26.823034891671664,25.96683778068673 
 07/15  22:00:00,14.65,25.910675209362665,25.23483233521172 
 07/15  23:00:00,14.166666666666666,24.08556332996073,23.57343420873963 
 07/15  24:00:00,13.825000000000001,22.83393735882572,22.42323552339495 
 07/16  01:00:00,13.466666666666667,21.884277593563183,21.53684175075659 
 07/16  02:00:00,13.416666666666666,21.064662403523045,20.7637717312393 
 07/16  03:00:00,13.616666666666667,20.401772762713616,20.137736234466395 
 07/16  04:00:00,13.816666666666668,19.833259025501494,19.598791374313073 
 07/16  05:00:00,14.308333333333332,19.38276178803476,19.172778331284796 
 07/16  06:00:00,15.066666666666668,19.16766094441093,19.04585889212387 
 07/16  07:00:00,15.808333333333332,19.733441558110385,19.99566119041342 
 07/16  08:00:00,16.625,20.35840674180456,21.186663641849023 
 07/16  09:00:00,17.583333333333332,20.946342130073106,22.041133850569505 
 07/16  10:00:00,18.525000000000002,21.586948016365284,22.677563988759328 
 07/16  11:00:00,19.133333333333333,22.579774604767447,23.89751797781783 
 07/16  12:00:00,19.474999999999998,23.672695641007067,25.12286065722319 
 07/16  13:00:00,19.833333333333332,24.562307669469664,25.67506047300731 
 07/16  14:00:00,19.766666666666666,25.65362527963721,26.157465506254585 
 07/16  15:00:00,19.425,27.021182318860156,26.584755431094663 
 07/16  16:00:00,19.066666666666666,28.300536556390867,26.846090010070213 
 07/16  17:00:00,18.375,29.217308642105973,26.92863811854568 
 07/16  18:00:00,17.416666666666668,29.549351224722518,26.918792327893964 
 07/16  19:00:00,16.475000000000005,28.796807250979594,26.558705235006318 
 07/16  20:00:00,15.983333333333334,27.571343893286286,25.929666527667717 
 07/16  21:00:00,15.841666666666667,26.5684722191199,25.337241606539408 
 07/16  22:00:00,15.683333333333332,25.79807736425302,24.823431688777756 
 07/16  23:00:00,15.483333333333334,24.16104084055131,23.427779110867053 
 07/16  24:00:00,15.283333333333333,23.156733836014183,22.56245767021998 
 07/17  01:00:00,15.083333333333334,22.367473714333812,21.861569593429177 
 07/17  02:00:00,15.0,21.676803312032078,21.235902190994157 
 07/17  03:00:00,15.0,21.076427019247394,20.686739218381415 
 07/17  04:00:00,15.0,20.53606061319644,20.187142981640747 
 07/17  05:00:00,15.116666666666667,20.06483884795705,19.74939287530286 
 07/17  06:00:00,15.316666666666668,19.742230386120013,19.494091283338665 
 07/17  07:00:00,15.516666666666666,20.211627518477755,20.16532358277863 
 07/17  08:00:00,15.833333333333334,20.55491642508012,20.626586043933138 
 07/17  09:00:00,16.175,21.060078129263506,21.28388284031601 
 07/17  10:00:00,16.533333333333335,21.612170067906785,21.964637061578788 
 07/17  11:00:00,17.108333333333334,22.3905033708143,22.949288574534478 
 07/17  12:00:00,17.866666666666664,23.469812200138403,24.236193586623568 
 07/17  13:00:00,18.608333333333334,24.376130778497455,24.968009930515738 
 07/17  14:00:00,19.133333333333333,25.500076746573935,25.606216618508654 
 07/17  15:00:00,19.474999999999998,26.93290788105487,26.160842728522187 
 07/17  16:00:00,19.833333333333332,28.199390742863113,26.38583319785071 
 07/17  17:00:00,19.125,29.19661845637063,26.42878917137349 
 07/17  18:00:00,17.683333333333334,29.790559568996155,26.395710348178188 
 07/17  19:00:00,16.224999999999998,29.56810578833679,26.17439936777758 
 07/17  20:00:00,15.366666666666667,28.35436711308816,25.625147544410567 
 07/17  21:00:00,14.966666666666667,26.982300843751798,24.975137352477248 
 07/17  22:00:00,14.566666666666668,25.971420042338675,24.402956578049967 
 07/17  23:00:00,14.166666666666666,24.125756705200136,22.9470922599459 
 07/17  24:00:00,13.825000000000001,22.868630810960312,21.932877049364247 
 07/18  01:00:00,13.466666666666667,21.931419660424456,21.14829842594829 
 07/18  02:00:00,13.183333333333332,21.087963215023674,20.4153960738228 
 07/18  03:00:00,13.041666666666666,20.35006318256889,19.76068215273909 
 07/18  04:00:00,12.883333333333333,19.67993973155309,19.155329875871207 
 07/18  05:00:00,12.683333333333332,19.048361317227215,18.57626161924517 
 07/18  06:00:00,12.483333333333334,18.4982654971891,18.07645691890949 
 07/18  07:00:00,12.283333333333333,18.78655261261005,18.399829246375045 
 07/18  08:00:00,12.433333333333332,18.97190172811575,18.652009478153847 
 07/18  09:00:00,12.775,19.41244994534681,19.206421045367012 
 07/18  10:00:00,13.133333333333333,19.83943767693953,19.69448784352654 
 07/18  11:00:00,13.941666666666668,20.41473346698628,20.3171313789508 
 07/18  12:00:00,15.1,21.39514200649175,21.441135600044063 
 07/18  13:00:00,16.241666666666667,22.361761184631472,22.398024638773535 
 07/18  14:00:00,16.583333333333332,23.22281257911439,23.054058944714345 
 07/18  15:00:00,16.383333333333333,24.099553162778435,23.624439694127563 
 07/18  16:00:00,16.183333333333334,24.862650177145188,23.973592212080106 
 07/18  17:00:00,15.75,25.23950672766527,24.003969711243187 
 07/18  18:00:00,15.208333333333334,25.22018310051547,23.811223268762976 
 07/18  19:00:00,14.65,23.7131426079243,22.469792357289744 
 07/18  20:00:00,14.166666666666666,22.417798340521845,21.45245229546141 
 07/18  21:00:00,13.825000000000001,21.339109493426346,20.624451769151143 
 07/18  22:00:00,13.466666666666667,20.492453061421298,19.92883335037723 
 07/18  23:00:00,13.183333333333332,19.780528004430995,19.316098939887393 
 07/18  24:00:00,13.041666666666666,19.16932382478402,18.774610870524523 
 07/19  01:00:00,12.883333333333333,18.61353514129983,18.27079893039603 
 07/19  02:00:00,12.799999999999999,18.105338786243276,17.802380288913042 
 07/19  03:00:00,12.799999999999999,17.660358431186747,17.388639269212852 
 07/19  04:00:00,12.799999999999999,17.25348728382639,17.007430083429064 
 07/19  05:00:00,12.799999999999999,16.877072341560204,16.652883439084007 
 07/19  06:00:00,12.799999999999999,16.56966043254587,16.36942414671674 
 07/19  07:00:00,12.799999999999999,16.39350431914669,16.231596261691333 
 07/19  08:00:00,13.441666666666668,16.626460100233313,16.666114797391494 
 07/19  09:00:00,14.541666666666666,17.161139859743386,17.37040089652365 
